id_seq1,target_seq1,id_seq2,target_seq2,distance
sequence_19402,43.0,sequence_19435,51.4,362752.152
sequence_19402,43.0,sequence_53069,50.9,439236.1468
sequence_19402,43.0,sequence_19418,47.2,333872.0008
sequence_19402,43.0,sequence_20075,54.9,443862.2987
sequence_19402,43.0,sequence_19423,61.2,428387.3139
sequence_19402,43.0,sequence_19516,51.9,416753.882
sequence_19402,43.0,sequence_19512,54.4,455892.75990000006
sequence_19402,43.0,sequence_19387,47.7,358361.9819
sequence_19402,43.0,sequence_53061,50.6,519343.46400000004
sequence_19402,43.0,sequence_19448,46.3,398592.9914
sequence_19402,43.0,sequence_19469,50.5,323380.2098
sequence_19402,43.0,sequence_19449,54.3,412140.537
sequence_19402,43.0,sequence_53063,44.0,370149.7797
sequence_19402,43.0,sequence_19457,43.6,389739.3269
sequence_19402,43.0,sequence_19466,56.9,388207.98120000004
sequence_19402,43.0,sequence_19494,60.0,365011.2763
sequence_19402,43.0,sequence_19454,43.1,402901.62760000007
sequence_19402,43.0,sequence_19529,48.8,324236.2172
sequence_19402,43.0,sequence_19426,56.3,407923.4046
sequence_19402,43.0,sequence_19491,48.8,297743.2925
sequence_19402,43.0,sequence_19421,53.0,357880.0527
sequence_19402,43.0,sequence_19514,53.0,359072.0519
sequence_19402,43.0,sequence_19368,56.2,321719.3048
sequence_19402,43.0,sequence_19437,46.7,367808.3645
sequence_19402,43.0,sequence_20044,48.4,372024.0907
sequence_19402,43.0,sequence_19501,57.2,374250.42929999996
sequence_19402,43.0,sequence_20074,47.1,380057.91760000004
sequence_19402,43.0,sequence_19395,49.7,356982.36549999996
sequence_19402,43.0,sequence_19510,47.8,318900.3835
sequence_19402,43.0,sequence_19489,49.1,352174.90219999995
sequence_19402,43.0,sequence_19440,48.5,341450.2476
sequence_19402,43.0,sequence_19408,51.1,314382.6784999999
sequence_19402,43.0,sequence_53076,46.3,516788.72380000004
sequence_19402,43.0,sequence_19372,49.2,350986.5697
sequence_19402,43.0,sequence_19507,46.0,338258.841
sequence_19402,43.0,sequence_20066,49.9,419194.1656
sequence_19402,43.0,sequence_19524,46.4,329846.8923
sequence_19402,43.0,sequence_19414,54.7,346732.25190000003
sequence_19402,43.0,sequence_19485,58.0,401307.9472
sequence_19402,43.0,sequence_19384,50.8,324884.9155
sequence_19402,43.0,sequence_19493,50.4,355457.30069999996
sequence_19402,43.0,sequence_19484,52.0,471347.3258
sequence_19402,43.0,sequence_53073,53.8,456396.3921
sequence_19402,43.0,sequence_20034,52.0,477918.8067
sequence_19402,43.0,sequence_19456,48.0,374827.1165
sequence_19402,43.0,sequence_53067,40.9,346844.611
sequence_19402,43.0,sequence_19502,59.9,351744.3056
sequence_19402,43.0,sequence_20053,54.7,458674.9699
sequence_19402,43.0,sequence_19355,58.8,306867.4514
sequence_19402,43.0,sequence_19365,53.0,374237.908
sequence_19402,43.0,sequence_20047,49.9,384883.039
sequence_19402,43.0,sequence_19528,47.1,361768.3325
sequence_19402,43.0,sequence_19455,44.5,381596.09459999995
sequence_19402,43.0,sequence_19479,60.8,381069.7484
sequence_19402,43.0,sequence_19452,44.2,420545.6551
sequence_19402,43.0,sequence_19407,49.2,402465.2456
sequence_19402,43.0,sequence_19444,50.7,366945.83629999997
sequence_19402,43.0,sequence_19499,53.3,325163.93799999997
sequence_19402,43.0,sequence_19487,55.9,387595.99340000004
sequence_19402,43.0,sequence_19398,46.2,290904.70550000004
sequence_19402,43.0,sequence_19424,50.9,397237.8463
sequence_19402,43.0,sequence_20037,57.8,421756.7607
sequence_19402,43.0,sequence_53058,51.2,433405.60939999996
sequence_19402,43.0,sequence_19458,62.9,507636.97620000003
sequence_19402,43.0,sequence_19470,61.0,383785.59510000004
sequence_19402,43.0,sequence_19364,57.1,377362.8325
sequence_19402,43.0,sequence_19366,60.0,350757.2914
sequence_19402,43.0,sequence_19361,55.6,364018.8419
sequence_19402,43.0,sequence_19358,59.1,328571.7009
sequence_19402,43.0,sequence_19360,63.5,371230.6642
sequence_19402,43.0,sequence_19474,64.4,381853.5331
sequence_19402,43.0,sequence_53060,47.9,399534.1943
sequence_19402,43.0,sequence_19473,60.6,374114.80460000003
sequence_19402,43.0,sequence_19459,59.2,493444.82869999995
sequence_19402,43.0,sequence_19481,63.1,367225.0226
sequence_19402,43.0,sequence_19465,62.9,409036.01479999995
sequence_19402,43.0,sequence_19476,62.2,398547.82550000004
sequence_19402,43.0,sequence_19480,62.8,367892.99419999996
sequence_19402,43.0,sequence_19463,62.7,481509.64560000005
sequence_19402,43.0,sequence_19464,62.2,394227.4554
sequence_19402,43.0,sequence_19359,59.3,363494.40270000004
sequence_19402,43.0,sequence_19350,60.1,479770.2478
sequence_19402,43.0,sequence_19367,61.0,357871.1177
sequence_19402,43.0,sequence_19471,60.0,390059.617
sequence_19402,43.0,sequence_19475,59.1,373832.9095
sequence_19402,43.0,sequence_19353,64.3,389540.3732
sequence_19402,43.0,sequence_19461,61.2,476848.6983
sequence_19402,43.0,sequence_19483,60.6,375827.7877
sequence_19402,43.0,sequence_19472,59.9,339952.70070000004
sequence_19402,43.0,sequence_19462,63.2,495560.4102
sequence_19402,43.0,sequence_19362,61.0,376481.03719999996
sequence_19402,43.0,sequence_19349,58.9,505070.8374
sequence_19402,43.0,sequence_19478,60.1,395896.944
