id_seq1,target_seq1,id_seq2,target_seq2,distance
sequence_53082,55.0,sequence_19402,43.0,631.3041000000001
sequence_53082,55.0,sequence_20054,49.0,631.3041000000001
sequence_53082,55.0,sequence_20048,39.8,631.3041000000001
sequence_53082,55.0,sequence_20036,52.9,631.3041000000001
sequence_53082,55.0,sequence_19525,48.8,631.3041000000001
sequence_53082,55.0,sequence_20061,45.0,631.3041000000001
sequence_53082,55.0,sequence_19496,48.3,631.3041000000001
sequence_53082,55.0,sequence_19477,61.5,631.3041000000001
sequence_53082,55.0,sequence_19363,54.6,631.3041000000001
sequence_53082,55.0,sequence_19500,51.2,631.3041000000001
sequence_53082,55.0,sequence_19453,47.3,631.3041000000001
sequence_53082,55.0,sequence_53075,51.6,631.3041000000001
sequence_53082,55.0,sequence_19522,45.4,631.3041000000001
sequence_53082,55.0,sequence_19523,50.8,631.3041000000001
sequence_53082,55.0,sequence_53078,43.3,631.3041000000001
sequence_53082,55.0,sequence_20069,53.4,631.3041000000001
sequence_53082,55.0,sequence_53062,49.1,604.6084000000001
sequence_53082,55.0,sequence_20060,52.6,631.3041000000001
sequence_53082,55.0,sequence_53066,39.2,631.3041000000001
sequence_53082,55.0,sequence_19417,47.9,631.3041000000001
sequence_53082,55.0,sequence_19391,46.8,631.3041000000001
sequence_53082,55.0,sequence_19447,51.0,631.3041000000001
sequence_53082,55.0,sequence_53079,47.8,631.3041000000001
sequence_53082,55.0,sequence_20042,49.4,631.3041000000001
sequence_53082,55.0,sequence_19419,53.3,631.3041000000001
sequence_53082,55.0,sequence_19425,56.9,631.3041000000001
sequence_53082,55.0,sequence_19450,46.0,631.3041000000001
sequence_53082,55.0,sequence_53085,51.2,631.3041000000001
sequence_53082,55.0,sequence_19509,50.6,631.3041000000001
sequence_53082,55.0,sequence_53059,47.1,631.3041000000001
sequence_53082,55.0,sequence_19430,45.7,631.3041000000001
sequence_53082,55.0,sequence_20052,42.9,631.3041000000001
sequence_53082,55.0,sequence_19369,47.9,631.3041000000001
sequence_53082,55.0,sequence_53064,48.4,631.3041000000001
sequence_53082,55.0,sequence_20072,48.7,631.3041000000001
sequence_53082,55.0,sequence_20038,49.1,631.3041000000001
sequence_53082,55.0,sequence_20039,52.6,631.3041000000001
sequence_53082,55.0,sequence_19506,49.3,631.3041000000001
sequence_53082,55.0,sequence_20064,47.3,604.6084000000001
sequence_53082,55.0,sequence_19530,45.6,631.3041000000001
sequence_53082,55.0,sequence_19498,63.2,631.3041000000001
sequence_53082,55.0,sequence_19504,50.6,631.3041000000001
sequence_53082,55.0,sequence_19386,50.7,631.3041000000001
sequence_53082,55.0,sequence_19519,50.3,631.3041000000001
sequence_53082,55.0,sequence_19404,51.3,631.3041000000001
sequence_53082,55.0,sequence_19446,39.5,631.3041000000001
sequence_53082,55.0,sequence_20063,48.9,631.3041000000001
sequence_53082,55.0,sequence_20043,46.6,631.3041000000001
sequence_53082,55.0,sequence_19497,54.9,631.3041000000001
sequence_53082,55.0,sequence_19490,52.9,631.3041000000001
sequence_53082,55.0,sequence_19376,53.0,631.3041000000001
sequence_53082,55.0,sequence_19406,53.8,631.3041000000001
sequence_53082,55.0,sequence_19405,48.7,631.3041000000001
sequence_53082,55.0,sequence_19382,52.0,631.3041000000001
sequence_53082,55.0,sequence_20067,50.8,631.3041000000001
sequence_53082,55.0,sequence_19409,51.1,631.3041000000001
sequence_53082,55.0,sequence_19354,60.0,631.3041000000001
sequence_53082,55.0,sequence_20040,47.2,631.3041000000001
sequence_53082,55.0,sequence_19370,51.7,631.3041000000001
sequence_53082,55.0,sequence_19432,51.0,631.3041000000001
sequence_53082,55.0,sequence_19371,49.0,631.3041000000001
sequence_53082,55.0,sequence_19434,48.0,631.3041000000001
sequence_53082,55.0,sequence_19505,42.4,631.3041000000001
sequence_53082,55.0,sequence_53070,45.7,631.3041000000001
sequence_53082,55.0,sequence_19392,50.5,631.3041000000001
sequence_53082,55.0,sequence_19357,58.5,631.3041000000001
sequence_53082,55.0,sequence_20056,56.9,631.3041000000001
sequence_53082,55.0,sequence_19526,49.3,631.3041000000001
sequence_53082,55.0,sequence_20046,47.4,631.3041000000001
sequence_53082,55.0,sequence_19443,48.0,631.3041000000001
sequence_53082,55.0,sequence_19410,49.9,631.3041000000001
sequence_53082,55.0,sequence_19390,46.3,631.3041000000001
sequence_53082,55.0,sequence_19439,49.5,631.3041000000001
sequence_53082,55.0,sequence_20071,44.9,631.3041000000001
