,id_seq1,target_seq1,id_seq2,target_seq2,distance,profile
611,sequence_32130,-5.7157882520247325,sequence_51164,-5.675591751285612,29662.769026802183,1-2-1-1-192-1
61,sequence_51016,-4.626935645431157,sequence_51054,-5.902809074204358,12547.131226103327,0-1-2-2-185-0
308,sequence_51170,-5.599110392902725,sequence_51054,-5.902809074204358,30553.57562499356,0-1-2-2-185-0
555,sequence_32130,-5.7157882520247325,sequence_51054,-5.902809074204358,29157.20172269226,0-1-2-2-185-0
78,sequence_51016,-4.626935645431157,sequence_32113,-9.174039097210208,27714.94377911126,0-0-0-0-13-5
325,sequence_51170,-5.599110392902725,sequence_32113,-9.174039097210208,30105.520617507904,0-0-0-0-13-5
572,sequence_32130,-5.7157882520247325,sequence_32113,-9.174039097210208,21132.10016578664,0-0-0-0-13-5
27,sequence_51016,-4.626935645431157,sequence_51145,-7.832019468805971,27678.91541457178,1-2-1-1-246-3
274,sequence_51170,-5.599110392902725,sequence_51145,-7.832019468805971,24672.020575435025,1-2-1-1-246-3
521,sequence_32130,-5.7157882520247325,sequence_51145,-7.832019468805971,28900.01170442816,1-2-1-1-246-3
163,sequence_51016,-4.626935645431157,sequence_51009,-4.573850042256471,5139.234485095608,0-1-2-2-160-0
410,sequence_51170,-5.599110392902725,sequence_51009,-4.573850042256471,31921.176106582043,0-1-2-2-160-0
657,sequence_32130,-5.7157882520247325,sequence_51009,-4.573850042256471,28482.356742972872,0-1-2-2-160-0
223,sequence_51016,-4.626935645431157,sequence_50981,-7.512823751591346,26222.13943569865,0-1-2-2-82-8
470,sequence_51170,-5.599110392902725,sequence_50981,-7.512823751591346,32337.36133487754,0-1-2-2-82-8
717,sequence_32130,-5.7157882520247325,sequence_50981,-7.512823751591346,24706.84635959352,0-1-2-2-82-8
175,sequence_51016,-4.626935645431157,sequence_50997,-7.490956320392341,23470.49403371815,1-1-2-2-176-11
422,sequence_51170,-5.599110392902725,sequence_50997,-7.490956320392341,27444.280641125715,1-1-2-2-176-11
669,sequence_32130,-5.7157882520247325,sequence_50997,-7.490956320392341,26752.22260502851,1-1-2-2-176-11
35,sequence_51016,-4.626935645431157,sequence_32141,-5.887274565323308,28139.75302707693,0-0-0-0-34-2
282,sequence_51170,-5.599110392902725,sequence_32141,-5.887274565323308,29391.00625640348,0-0-0-0-34-2
529,sequence_32130,-5.7157882520247325,sequence_32141,-5.887274565323308,4479.14001980586,0-0-0-0-34-2
154,sequence_51016,-4.626935645431157,sequence_51008,-4.585620137449986,13626.305201969131,0-1-2-2-70-13
401,sequence_51170,-5.599110392902725,sequence_51008,-4.585620137449986,33005.471345909005,0-1-2-2-70-13
648,sequence_32130,-5.7157882520247325,sequence_51008,-4.585620137449986,27672.33947434653,0-1-2-2-70-13
201,sequence_51016,-4.626935645431157,sequence_51038,-5.012320997946479,19451.20217758338,1-1-2-2-90-16
448,sequence_51170,-5.599110392902725,sequence_51038,-5.012320997946479,29023.777559810063,1-1-2-2-90-16
695,sequence_32130,-5.7157882520247325,sequence_51038,-5.012320997946479,27515.75934176354,1-1-2-2-90-16
227,sequence_51016,-4.626935645431157,sequence_51049,-5.345308323514202,19778.98139147773,0-1-2-2-26-13
474,sequence_51170,-5.599110392902725,sequence_51049,-5.345308323514202,32829.32784742737,0-1-2-2-26-13
721,sequence_32130,-5.7157882520247325,sequence_51049,-5.345308323514202,26574.744519106363,0-1-2-2-26-13
16,sequence_51016,-4.626935645431157,sequence_51173,-7.430867304520878,31559.777464894956,1-2-1-1-199-1
263,sequence_51170,-5.599110392902725,sequence_51173,-7.430867304520878,9410.480130236156,1-2-1-1-199-1
510,sequence_32130,-5.7157882520247325,sequence_51173,-7.430867304520878,29618.11064004225,1-2-1-1-199-1
17,sequence_51016,-4.626935645431157,sequence_51168,-7.697662542801202,31307.569118734216,1-2-1-1-242-1
264,sequence_51170,-5.599110392902725,sequence_51168,-7.697662542801202,9769.179165689848,1-2-1-1-242-1
511,sequence_32130,-5.7157882520247325,sequence_51168,-7.697662542801202,29878.391601269992,1-2-1-1-242-1
59,sequence_51016,-4.626935645431157,sequence_51014,-4.875093284104756,12107.927333733409,0-1-2-2-61-13
306,sequence_51170,-5.599110392902725,sequence_51014,-4.875093284104756,32938.336679177606,0-1-2-2-61-13
553,sequence_32130,-5.7157882520247325,sequence_51014,-4.875093284104756,28168.00252801237,0-1-2-2-61-13
94,sequence_51016,-4.626935645431157,sequence_50966,-7.12754277570154,19318.59087830744,0-1-2-2-161-11
341,sequence_51170,-5.599110392902725,sequence_50966,-7.12754277570154,29377.233794798507,0-1-2-2-161-11
588,sequence_32130,-5.7157882520247325,sequence_50966,-7.12754277570154,26804.38292609836,0-1-2-2-161-11
7,sequence_51016,-4.626935645431157,sequence_51159,-5.319842748072733,32063.261525827555,1-2-1-1-205-1
254,sequence_51170,-5.599110392902725,sequence_51159,-5.319842748072733,4453.6031892599785,1-2-1-1-205-1
501,sequence_32130,-5.7157882520247325,sequence_51159,-5.319842748072733,29648.29911179242,1-2-1-1-205-1
11,sequence_51016,-4.626935645431157,sequence_51199,-6.996026362092827,31693.32284378093,1-2-1-1-157-1
258,sequence_51170,-5.599110392902725,sequence_51199,-6.996026362092827,6162.7541462541285,1-2-1-1-157-1
505,sequence_32130,-5.7157882520247325,sequence_51199,-6.996026362092827,29718.192571561685,1-2-1-1-157-1
126,sequence_51016,-4.626935645431157,sequence_51129,-8.402091964503104,29655.68325278085,1-2-1-1-208-1
373,sequence_51170,-5.599110392902725,sequence_51129,-8.402091964503104,17246.879996109245,1-2-1-1-208-1
620,sequence_32130,-5.7157882520247325,sequence_51129,-8.402091964503104,28955.770371809173,1-2-1-1-208-1
218,sequence_51016,-4.626935645431157,sequence_50976,-7.644636157990131,24848.574801719744,0-1-2-2-99-8
465,sequence_51170,-5.599110392902725,sequence_50976,-7.644636157990131,32999.89028624361,0-1-2-2-99-8
712,sequence_32130,-5.7157882520247325,sequence_50976,-7.644636157990131,24185.910679180168,0-1-2-2-99-8
116,sequence_51016,-4.626935645431157,sequence_51180,-6.304185064160062,30558.91368795919,1-2-1-1-239-1
363,sequence_51170,-5.599110392902725,sequence_51180,-6.304185064160062,9767.805859445436,1-2-1-1-239-1
610,sequence_32130,-5.7157882520247325,sequence_51180,-6.304185064160062,29627.52523926232,1-2-1-1-239-1
57,sequence_51016,-4.626935645431157,sequence_51019,-6.115112568237896,10196.01181737186,0-1-2-2-191-0
304,sequence_51170,-5.599110392902725,sequence_51019,-6.115112568237896,32252.809697758013,0-1-2-2-191-0
551,sequence_32130,-5.7157882520247325,sequence_51019,-6.115112568237896,28040.59426731331,0-1-2-2-191-0
148,sequence_51016,-4.626935645431157,sequence_32118,-5.976481335612996,28645.45345776984,0-0-0-0-16-2
395,sequence_51170,-5.599110392902725,sequence_32118,-5.976481335612996,30106.225206692805,0-0-0-0-16-2
642,sequence_32130,-5.7157882520247325,sequence_32118,-5.976481335612996,8143.858369770605,0-0-0-0-16-2
14,sequence_51016,-4.626935645431157,sequence_51157,-7.993079403043451,31498.66322625388,1-2-1-1-188-1
261,sequence_51170,-5.599110392902725,sequence_51157,-7.993079403043451,6545.129673478097,1-2-1-1-188-1
508,sequence_32130,-5.7157882520247325,sequence_51157,-7.993079403043451,29958.81479513161,1-2-1-1-188-1
130,sequence_51016,-4.626935645431157,sequence_51135,-7.603076627631569,28205.73234531736,0-2-1-1-115-7
377,sequence_51170,-5.599110392902725,sequence_51135,-7.603076627631569,18872.27558688333,0-2-1-1-115-7
624,sequence_32130,-5.7157882520247325,sequence_51135,-7.603076627631569,27121.184575309173,0-2-1-1-115-7
230,sequence_51016,-4.626935645431157,sequence_51044,-7.448598078099795,16450.76556956624,0-1-2-2-210-0
477,sequence_51170,-5.599110392902725,sequence_51044,-7.448598078099795,30230.275793298755,0-1-2-2-210-0
724,sequence_32130,-5.7157882520247325,sequence_51044,-7.448598078099795,27550.744486613337,0-1-2-2-210-0
242,sequence_51016,-4.626935645431157,sequence_50986,-6.800648200608334,14977.52855780898,0-1-2-2-184-0
489,sequence_51170,-5.599110392902725,sequence_50986,-6.800648200608334,30523.07225366601,0-1-2-2-184-0
736,sequence_32130,-5.7157882520247325,sequence_50986,-6.800648200608334,28327.21520312436,0-1-2-2-184-0
105,sequence_51016,-4.626935645431157,sequence_51165,-8.135108482126563,31769.157107133764,1-2-1-1-243-1
352,sequence_51170,-5.599110392902725,sequence_51165,-8.135108482126563,11389.494763895404,1-2-1-1-243-1
599,sequence_32130,-5.7157882520247325,sequence_51165,-8.135108482126563,29300.073167055423,1-2-1-1-243-1
80,sequence_51016,-4.626935645431157,sequence_50987,-8.15482384172899,24260.80501388063,0-1-2-2-173-10
327,sequence_51170,-5.599110392902725,sequence_50987,-8.15482384172899,30204.67680542999,0-1-2-2-173-10
574,sequence_32130,-5.7157882520247325,sequence_50987,-8.15482384172899,26089.73472257377,0-1-2-2-173-10
100,sequence_51016,-4.626935645431157,sequence_51167,-6.709785800218548,31892.497884674005,1-2-1-1-215-1
347,sequence_51170,-5.599110392902725,sequence_51167,-6.709785800218548,4684.718340331693,1-2-1-1-215-1
594,sequence_32130,-5.7157882520247325,sequence_51167,-6.709785800218548,29871.88175977868,1-2-1-1-215-1
36,sequence_51016,-4.626935645431157,sequence_32124,-6.481163109642129,29725.86328464851,0-0-0-0-23-2
283,sequence_51170,-5.599110392902725,sequence_32124,-6.481163109642129,30233.35414120872,0-0-0-0-23-2
530,sequence_32130,-5.7157882520247325,sequence_32124,-6.481163109642129,10533.77705389986,0-0-0-0-23-2
214,sequence_51016,-4.626935645431157,sequence_51197,-6.969794378455091,28484.150793826124,1-2-1-1-60-15
461,sequence_51170,-5.599110392902725,sequence_51197,-6.969794378455091,26294.375064673768,1-2-1-1-60-15
708,sequence_32130,-5.7157882520247325,sequence_51197,-6.969794378455091,26006.740401136067,1-2-1-1-60-15
182,sequence_51016,-4.626935645431157,sequence_50965,-8.132680322148055,21180.10287499316,0-1-2-2-183-11
429,sequence_51170,-5.599110392902725,sequence_50965,-8.132680322148055,29728.243486911186,0-1-2-2-183-11
676,sequence_32130,-5.7157882520247325,sequence_50965,-8.132680322148055,27282.295874748022,0-1-2-2-183-11
157,sequence_51016,-4.626935645431157,sequence_51035,-6.5243104484277685,8157.964148936619,0-1-2-2-166-0
404,sequence_51170,-5.599110392902725,sequence_51035,-6.5243104484277685,31779.466169752966,0-1-2-2-166-0
651,sequence_32130,-5.7157882520247325,sequence_51035,-6.5243104484277685,27809.26268165024,0-1-2-2-166-0
240,sequence_51016,-4.626935645431157,sequence_50985,-4.308443704891928,15608.913819829944,0-1-2-2-236-0
487,sequence_51170,-5.599110392902725,sequence_50985,-4.308443704891928,32339.18741813327,0-1-2-2-236-0
734,sequence_32130,-5.7157882520247325,sequence_50985,-4.308443704891928,27997.137340774632,0-1-2-2-236-0
0,sequence_51016,-4.626935645431157,sequence_51170,-5.599110392902725,31918.229959201963,1-2-1-1-217-1
495,sequence_32130,-5.7157882520247325,sequence_51170,-5.599110392902725,29795.40971169877,1-2-1-1-217-1
85,sequence_51016,-4.626935645431157,sequence_51046,-7.53760401737095,22488.442937830147,0-1-2-2-68-11
332,sequence_51170,-5.599110392902725,sequence_51046,-7.53760401737095,30720.16419299149,0-1-2-2-68-11
579,sequence_32130,-5.7157882520247325,sequence_51046,-7.53760401737095,26176.02960288526,0-1-2-2-68-11
151,sequence_51016,-4.626935645431157,sequence_50962,-7.232986764011962,12938.587077243305,0-1-2-2-168-0
398,sequence_51170,-5.599110392902725,sequence_50962,-7.232986764011962,30941.32292164172,0-1-2-2-168-0
645,sequence_32130,-5.7157882520247325,sequence_50962,-7.232986764011962,27929.73415398765,0-1-2-2-168-0
113,sequence_51016,-4.626935645431157,sequence_51161,-8.29923749627917,31485.50846193136,1-2-1-1-238-1
360,sequence_51170,-5.599110392902725,sequence_51161,-8.29923749627917,9018.546904709508,1-2-1-1-238-1
607,sequence_32130,-5.7157882520247325,sequence_51161,-8.29923749627917,30676.33864060465,1-2-1-1-238-1
183,sequence_51016,-4.626935645431157,sequence_51048,-8.515067054902179,19792.121501696845,0-1-2-2-32-16
430,sequence_51170,-5.599110392902725,sequence_51048,-8.515067054902179,31936.8899230832,0-1-2-2-32-16
677,sequence_32130,-5.7157882520247325,sequence_51048,-8.515067054902179,25883.56551884446,0-1-2-2-32-16
205,sequence_51016,-4.626935645431157,sequence_51021,-5.061021415988704,14126.952603292511,0-1-2-2-46-13
452,sequence_51170,-5.599110392902725,sequence_51021,-5.061021415988704,31964.888585188583,0-1-2-2-46-13
699,sequence_32130,-5.7157882520247325,sequence_51021,-5.061021415988704,27682.471515988767,0-1-2-2-46-13
62,sequence_51016,-4.626935645431157,sequence_51002,-5.509785716570097,8908.514123652143,0-1-2-2-163-0
309,sequence_51170,-5.599110392902725,sequence_51002,-5.509785716570097,31086.954607845804,0-1-2-2-163-0
556,sequence_32130,-5.7157882520247325,sequence_51002,-5.509785716570097,28711.50688773806,0-1-2-2-163-0
246,sequence_51016,-4.626935645431157,sequence_51146,-3.958357370465748,24479.42514924679,1-2-1-1-227-3
493,sequence_51170,-5.599110392902725,sequence_51146,-3.958357370465748,25992.950355774057,1-2-1-1-227-3
740,sequence_32130,-5.7157882520247325,sequence_51146,-3.958357370465748,29592.164396581386,1-2-1-1-227-3
60,sequence_51016,-4.626935645431157,sequence_50984,-4.153545460917198,6549.401298280894,0-1-2-2-213-0
307,sequence_51170,-5.599110392902725,sequence_50984,-4.153545460917198,31619.095530752893,0-1-2-2-213-0
554,sequence_32130,-5.7157882520247325,sequence_50984,-4.153545460917198,29142.347322377773,0-1-2-2-213-0
185,sequence_51016,-4.626935645431157,sequence_32165,-6.872613250606912,26769.64574998461,1-0-0-0-74-5
432,sequence_51170,-5.599110392902725,sequence_32165,-6.872613250606912,29216.042759533942,1-0-0-0-74-5
679,sequence_32130,-5.7157882520247325,sequence_32165,-6.872613250606912,19690.00096304966,1-0-0-0-74-5
58,sequence_51016,-4.626935645431157,sequence_51017,-7.84298595409709,9010.146162412617,0-1-2-2-130-0
305,sequence_51170,-5.599110392902725,sequence_51017,-7.84298595409709,31134.449488397364,0-1-2-2-130-0
552,sequence_32130,-5.7157882520247325,sequence_51017,-7.84298595409709,28005.934665667923,0-1-2-2-130-0
112,sequence_51016,-4.626935645431157,sequence_51177,-6.222235866357328,31724.30624798654,1-2-1-1-212-1
359,sequence_51170,-5.599110392902725,sequence_51177,-6.222235866357328,4993.019297060799,1-2-1-1-212-1
606,sequence_32130,-5.7157882520247325,sequence_51177,-6.222235866357328,29801.879193527173,1-2-1-1-212-1
197,sequence_51016,-4.626935645431157,sequence_32156,-7.327994265882848,25767.064192156824,1-0-0-0-214-12
444,sequence_51170,-5.599110392902725,sequence_32156,-7.327994265882848,27380.600900942667,1-0-0-0-214-12
691,sequence_32130,-5.7157882520247325,sequence_32156,-7.327994265882848,22151.33364982699,1-0-0-0-214-12
140,sequence_51016,-4.626935645431157,sequence_32139,-6.187468874223483,28554.402290687347,1-0-0-0-33-2
387,sequence_51170,-5.599110392902725,sequence_32139,-6.187468874223483,29216.97196913624,1-0-0-0-33-2
634,sequence_32130,-5.7157882520247325,sequence_32139,-6.187468874223483,6233.654297800426,1-0-0-0-33-2
198,sequence_51016,-4.626935645431157,sequence_50993,-7.312336322903731,17285.09984517251,1-1-2-2-229-11
445,sequence_51170,-5.599110392902725,sequence_50993,-7.312336322903731,29144.94608459159,1-1-2-2-229-11
692,sequence_32130,-5.7157882520247325,sequence_50993,-7.312336322903731,26922.08713010178,1-1-2-2-229-11
181,sequence_51016,-4.626935645431157,sequence_51041,-6.943692311648196,21365.62006489349,0-1-2-2-134-16
428,sequence_51170,-5.599110392902725,sequence_51041,-6.943692311648196,29798.7204819516,0-1-2-2-134-16
675,sequence_32130,-5.7157882520247325,sequence_51041,-6.943692311648196,26229.89827832069,0-1-2-2-134-16
66,sequence_51016,-4.626935645431157,sequence_51012,-5.769612631669962,9879.309062300865,0-1-2-2-175-0
313,sequence_51170,-5.599110392902725,sequence_51012,-5.769612631669962,31718.720673825967,0-1-2-2-175-0
560,sequence_32130,-5.7157882520247325,sequence_51012,-5.769612631669962,28322.95302204205,0-1-2-2-175-0
229,sequence_51016,-4.626935645431157,sequence_50983,-7.874339064617118,15344.362380469727,0-1-2-2-231-0
476,sequence_51170,-5.599110392902725,sequence_50983,-7.874339064617118,30063.687488764503,0-1-2-2-231-0
723,sequence_32130,-5.7157882520247325,sequence_50983,-7.874339064617118,28142.06433447571,0-1-2-2-231-0
122,sequence_51016,-4.626935645431157,sequence_51127,-4.999097941049065,28981.65689232978,1-2-1-1-84-7
369,sequence_51170,-5.599110392902725,sequence_51127,-4.999097941049065,20904.37904980578,1-2-1-1-84-7
616,sequence_32130,-5.7157882520247325,sequence_51127,-4.999097941049065,28630.836659281187,1-2-1-1-84-7
87,sequence_51016,-4.626935645431157,sequence_32163,-6.436780987668787,27434.069722313387,1-0-0-0-47-12
334,sequence_51170,-5.599110392902725,sequence_32163,-6.436780987668787,28055.96630942816,1-0-0-0-47-12
581,sequence_32130,-5.7157882520247325,sequence_32163,-6.436780987668787,22622.8331861325,1-0-0-0-47-12
160,sequence_51016,-4.626935645431157,sequence_51013,-4.687136967133388,7683.314075701949,0-1-2-2-136-0
407,sequence_51170,-5.599110392902725,sequence_51013,-4.687136967133388,31595.017970575947,0-1-2-2-136-0
654,sequence_32130,-5.7157882520247325,sequence_51013,-4.687136967133388,28264.852902583138,0-1-2-2-136-0
43,sequence_51016,-4.626935645431157,sequence_32147,-6.122695079257531,28326.01955069909,0-0-0-0-4-2
290,sequence_51170,-5.599110392902725,sequence_32147,-6.122695079257531,29495.44409671225,0-0-0-0-4-2
537,sequence_32130,-5.7157882520247325,sequence_32147,-6.122695079257531,8485.97748271501,0-0-0-0-4-2
245,sequence_51016,-4.626935645431157,sequence_51037,-4.148785252262823,18959.77868094707,0-1-2-2-86-16
492,sequence_51170,-5.599110392902725,sequence_51037,-4.148785252262823,29861.868973654367,0-1-2-2-86-16
739,sequence_32130,-5.7157882520247325,sequence_51037,-4.148785252262823,27009.21120243097,0-1-2-2-86-16
104,sequence_51016,-4.626935645431157,sequence_51158,-6.222980712367778,31498.312107315764,1-2-1-1-167-1
351,sequence_51170,-5.599110392902725,sequence_51158,-6.222980712367778,12709.311104304885,1-2-1-1-167-1
598,sequence_32130,-5.7157882520247325,sequence_51158,-6.222980712367778,28454.625882312605,1-2-1-1-167-1
192,sequence_51016,-4.626935645431157,sequence_32172,-6.702704094610732,26286.930024421963,0-0-0-0-158-9
439,sequence_51170,-5.599110392902725,sequence_32172,-6.702704094610732,30022.427905581,0-0-0-0-158-9
686,sequence_32130,-5.7157882520247325,sequence_32172,-6.702704094610732,23017.235188357397,0-0-0-0-158-9
107,sequence_51016,-4.626935645431157,sequence_51155,-5.6881928391837775,31591.79486108372,1-2-1-1-203-1
